,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,SaleType,SaleCondition,SalePrice,AgeWhenSold,RenovatedAgeSold
1060,120,3,41.0,-0.5607333459345131,1,0,3,3,0,4,0,22,2,2,4,2,8,5,1,1,5,5,2,0.0,2,4,2,3,4,2.0,2.0,303,6,-0.28855396047015863,0.35024024129315956,0.6395421534737393,1,0,1,4.0,0.4536442065128306,-0.7948908644380668,-0.1202005380086009,-0.33771707608581536,1,0,2,0,2,1,2,6,6,0,0,1,2001.0,1,2,0.5099036217917934,5,5,2,-0.7519181992725829,-0.7042419476205184,2.4222505351910617,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,4,8,4,213500,9,9
1061,30,0,120.0,0.7497218006440113,0,0,3,2,0,4,0,9,2,2,0,2,3,4,1,1,8,8,2,0.0,1,4,1,4,4,3.0,5.0,0,6,-0.28855396047015863,0.7394976816604028,-0.3725267119931952,1,4,1,4.0,-0.6948660960897483,-0.7948908644380668,-0.1202005380086009,-1.1826582270905313,0,0,1,0,2,1,3,6,6,0,0,5,1994.0,2,3,3.624893888021198,5,5,2,-0.7519181992725829,-0.4023826194759712,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,3,1.041094513741737,8,3,4,81000,73,58
1062,190,4,85.0,0.3088959103576575,1,1,3,3,0,4,0,17,2,2,1,5,5,5,1,1,13,14,2,0.0,3,4,0,4,4,3.0,5.0,0,6,-0.28855396047015863,0.21445276209528408,-0.9013554885434854,1,4,0,4.0,0.6709299394376428,1.3011925170312981,-0.1202005380086009,1.563400513674796,0,0,2,0,5,2,3,10,3,0,0,5,1945.0,3,2,0.407006045429861,5,5,2,-0.7519181992725829,0.1560571375914413,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,9,8,4,90000,107,57
1063,30,4,50.0,-0.45253062740968086,1,0,3,3,0,4,0,17,0,2,0,2,6,6,1,1,8,8,2,0.0,3,2,0,4,4,3.0,1.0,168,6,-0.28855396047015863,0.31403024684039277,0.10387507377840238,1,2,1,4.0,-0.15423849869348932,-0.7948908644380668,-0.1202005380086009,-0.7849269195229961,0,0,1,0,2,1,2,5,6,1,3,5,1976.0,3,2,-0.1542534619988606,5,5,2,0.5724921786840818,1.1069140212467652,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,3,0,-0.08765777630136591,7,8,4,110500,81,26
1065,60,3,80.0,0.34897099129278053,1,0,3,3,0,4,1,4,2,2,0,5,7,5,1,1,13,14,2,0.0,2,4,2,1,4,1.0,2.0,554,6,-0.28855396047015863,-1.0461076697916605,0.5666002532599063,1,0,1,4.0,0.3708686892081402,1.3905337759135987,-0.1202005380086009,1.4168679266762303,1,0,2,1,3,1,2,7,6,0,0,1,1996.0,2,2,0.28072265625839865,5,5,2,1.6096810288911083,-0.040151425702514454,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,4,8,4,328000,14,13
1066,60,3,59.0,-0.2684858182151282,1,0,0,3,0,4,0,8,2,2,0,5,6,7,1,1,12,13,2,0.0,2,4,2,3,4,3.0,5.0,0,6,-0.28855396047015863,0.5245008395970999,-0.5890729782530122,1,2,1,4.0,-0.9406059130880479,0.9736079011295284,-0.1202005380086009,0.10568672613062353,0,0,2,1,3,1,3,7,6,1,5,1,1993.0,2,2,-0.4348832157132214,5,5,2,-0.7519181992725829,-0.1005232913314239,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,5,8,4,178000,16,15
1067,60,3,80.0,-0.07582486661952398,1,0,3,3,0,4,1,12,2,2,0,5,6,6,1,1,6,6,1,360.0,3,4,1,4,4,1.0,2.0,341,4,0.3685280989507199,-1.2837357583879427,-0.6323822315049756,1,4,1,4.0,-0.9431926480038194,1.0675307630314346,-0.1202005380086009,0.18180755054546283,1,0,1,1,4,1,3,7,6,0,0,1,1964.0,2,2,-0.1448991368750486,5,5,2,1.8649890535574531,1.2276577525045842,-0.35920182285425706,-0.11629943710230206,3.1195678676381218,-0.06866821893757184,0,0,0,-0.08765777630136591,6,8,4,167900,44,44
1068,160,4,42.0,-0.6565127893694572,1,0,3,3,0,4,0,10,2,2,4,5,6,4,1,1,5,5,2,0.0,3,4,1,3,4,3.0,0.0,428,6,-0.28855396047015863,-1.0461076697916605,-0.2631138616724455,1,2,1,4.0,0.33206766547156663,2.022794992619112,-0.1202005380086009,1.9135563059830567,1,0,2,1,5,1,3,10,0,1,3,1,1973.0,1,2,0.48184064642035723,5,5,2,5.056339361886765,-0.4023826194759712,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,1,0,-0.08765777630136591,6,8,4,151400,33,33
1069,45,3,60.0,-0.0918548989935732,1,0,3,3,0,4,0,12,2,2,0,1,5,7,1,1,8,8,2,0.0,3,4,1,4,4,3.0,0.0,69,6,-0.28855396047015863,0.13071714992326083,-0.4842189966956271,1,4,1,4.0,-0.6974528310055198,-0.7948908644380668,-0.1202005380086009,-1.1845612477009022,0,1,1,0,2,1,2,4,6,0,0,5,1985.0,3,2,0.48184064642035723,5,5,2,-0.7519181992725829,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,5,8,4,135000,58,4
1070,20,3,72.0,-0.03655128730310337,1,0,3,3,0,4,0,12,2,2,0,2,5,5,3,1,8,8,1,120.0,3,4,1,4,4,3.0,1.0,285,6,-0.28855396047015863,-0.23817216856430107,-0.021493817214123297,1,4,1,4.0,-0.29650891906092586,-0.7948908644380668,-0.1202005380086009,-0.8895930530934002,1,0,1,0,3,1,3,6,6,0,0,1,1956.0,3,1,-0.8745364965323867,5,5,2,-0.7519181992725829,-0.4023826194759712,-0.35920182285425706,-0.11629943710230206,3.1733723703187766,-0.06866821893757184,0,0,0,-0.08765777630136591,6,8,4,135000,51,51
1071,60,3,78.0,0.11853927591582292,1,0,3,3,0,4,0,14,6,2,0,5,6,6,1,1,8,8,2,0.0,3,4,1,4,4,3.0,4.0,107,6,-0.28855396047015863,-0.3128552821231326,-0.7531922537341367,1,0,1,4.0,-0.8630038656149006,0.8705218331884121,-0.1202005380086009,0.0771414169750588,0,0,1,1,4,1,3,8,6,0,0,1,1968.0,3,2,-0.1495762994369546,5,5,2,-0.7519181992725829,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,5,8,4,154000,41,41
1072,50,3,50.0,-0.2937331192042557,1,0,3,3,0,4,0,7,0,2,0,0,5,3,1,1,8,8,2,0.0,3,4,1,2,1,2.0,5.0,0,6,-0.28855396047015863,0.549395210783377,-0.5639992000545071,1,1,1,0.0,-0.4154987251864182,0.24513302101230658,-0.1202005380086009,-0.11316064406203942,1,1,1,0,4,1,3,7,6,1,5,5,1954.0,3,1,-0.9025994719038228,5,5,1,-0.7519181992725829,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,8,8,4,91500,58,56
1073,60,3,75.0,-0.2571646078509559,1,0,0,0,0,0,0,7,2,2,0,5,6,6,3,1,6,10,1,140.0,3,4,1,4,4,3.0,1.0,251,6,-0.28855396047015863,-0.9329514371267642,-0.8375313258563813,1,4,1,4.0,-1.2018661395809767,0.8728126346982147,-0.1202005380086009,-0.17025126237316887,0,0,1,1,3,1,3,6,6,0,0,1,1977.0,1,2,-0.1542534619988606,5,5,2,1.258632494974884,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,3,0,-0.08765777630136591,7,8,4,159500,32,32
1074,20,3,74.0,-0.1964508602342444,1,0,3,3,0,4,0,5,2,2,0,2,7,5,1,1,12,13,2,0.0,2,4,2,3,4,0.0,5.0,0,6,-0.28855396047015863,1.522538811701485,0.41615758406887543,1,0,1,4.0,0.2001441847672163,-0.7948908644380668,-0.1202005380086009,-0.5242130959021716,0,0,2,0,2,1,2,5,6,0,0,1,2006.0,2,3,1.6511312868968608,5,5,2,0.36505440864267635,0.6994039282516264,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,5,8,4,194000,1,1
1075,70,3,75.0,0.26130675174719886,1,0,3,3,0,4,0,6,2,2,0,5,7,6,1,1,13,14,2,0.0,3,4,1,4,4,3.0,1.0,177,6,-0.28855396047015863,-0.40111714360175177,-0.5867935438713299,1,4,1,4.0,-0.5241415916488245,0.9919343132079492,-0.1202005380086009,0.4272972092833195,0,0,1,1,3,1,3,6,6,2,3,1,1940.0,3,1,-1.0896859743800633,5,5,2,-0.7519181992725829,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,7,1,4,219500,67,23
1076,50,3,60.0,0.028370343811796005,1,1,3,3,0,4,0,17,2,2,0,0,5,8,1,1,13,14,2,0.0,3,4,1,2,4,3.0,0.0,311,6,-0.28855396047015863,-0.8990045673272954,-0.595911281398059,1,2,1,4.0,-0.17234564310389033,0.052705694188889464,-0.1202005380086009,-0.09413043795832961,0,1,2,0,3,1,2,7,2,1,5,1,1950.0,3,2,0.4350690208012971,5,5,2,2.726653636806368,-0.38728965306874386,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,3,0.9201567683799758,4,8,4,170000,70,17
1078,120,4,37.0,-0.6093243815683498,1,0,3,3,0,4,0,5,2,2,4,2,6,5,1,1,12,13,1,169.0,2,4,2,3,4,2.0,2.0,334,6,-0.28855396047015863,-0.8627945728745285,-0.47738069355058027,1,0,1,4.0,-0.8138559022152406,-0.7948908644380668,-0.1202005380086009,-1.2701971751675964,1,0,1,0,1,1,2,3,6,1,3,1,2004.0,2,2,-0.2477967132369809,5,5,2,0.36505440864267635,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,5,8,4,155900,2,2
1079,20,3,65.0,-0.17450975342226452,1,0,3,3,0,4,0,5,2,2,0,2,5,5,1,1,12,13,2,0.0,3,4,2,3,4,3.0,2.0,227,6,-0.28855396047015863,-0.1634890550054695,-0.1537010113516958,1,2,1,4.0,-0.44653954417567715,-0.7948908644380668,-0.1202005380086009,-0.9999682484949172,0,0,1,0,3,1,3,5,6,0,0,1,1996.0,3,1,-0.8137333832276086,5,5,2,-0.7519181992725829,0.26170790244203285,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,4,8,4,126000,13,13
1080,20,3,80.0,0.052415392372869844,1,0,3,3,0,4,0,14,2,2,0,2,6,7,1,1,12,13,1,144.0,2,2,1,4,4,3.0,0.0,329,6,-0.28855396047015863,0.07866528289740853,0.4571874029391566,1,0,1,4.0,0.24670541325110465,-0.7948908644380668,-0.1202005380086009,-0.4899587249154939,0,1,2,0,3,1,2,5,6,0,0,1,1971.0,2,2,0.2573368434488686,5,5,2,-0.31310753187730245,-0.7042419476205184,-0.35920182285425706,7.251356345256473,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,10,0,0,145000,37,4
1081,20,3,75.0,-0.30224907390296935,1,0,3,3,0,0,0,19,1,2,0,2,5,5,1,1,6,6,2,0.0,3,4,1,4,4,3.0,0.0,420,6,-0.28855396047015863,-0.7949008332755908,-0.039729292267581574,1,1,1,4.0,-0.3172027983870985,-0.7948908644380668,-0.1202005380086009,-0.904817217976368,1,0,1,1,3,1,3,5,6,0,0,1,1963.0,1,1,-0.7716389201704544,5,5,2,-0.7519181992725829,-0.7042419476205184,3.2403247581455674,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,3,0,-0.08765777630136591,6,8,4,133000,47,47
1082,20,3,70.0,-0.17711463368304753,1,0,3,3,0,4,0,5,2,2,0,2,7,5,1,1,12,13,1,100.0,2,4,2,3,4,3.0,5.0,0,6,-0.28855396047015863,2.0181631107737306,0.9153537136572959,1,0,1,4.0,0.766639131321191,-0.7948908644380668,-0.1202005380086009,-0.10745158223092648,0,0,2,0,3,1,2,6,6,1,3,1,2002.0,2,2,0.2526596808869626,5,5,2,0.7799299487254869,-0.11561625773865127,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,9,8,4,192000,5,5
1083,20,3,80.0,-0.17200506086381934,1,0,3,3,0,4,0,12,2,2,0,2,6,6,3,1,6,6,1,425.0,3,4,1,4,4,3.0,1.0,265,6,-0.28855396047015863,0.29592524961400934,0.4412313622673806,1,4,1,4.0,0.22859826884070364,-0.7948908644380668,-0.1202005380086009,-0.5032798691880909,1,0,1,0,3,1,3,6,6,2,3,1,1964.0,2,1,-0.05603304819883432,5,5,2,-0.7519181992725829,1.0465421556178558,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,3,3,1.3232825862525124,3,8,4,160000,42,42
1085,85,3,73.0,-0.14505456893494906,1,0,3,3,0,4,0,20,2,2,0,6,6,6,1,1,6,6,2,0.0,3,4,2,3,4,0.0,2.0,382,6,-0.28855396047015863,-0.8560051989146348,-0.2767904679625392,1,0,1,4.0,-0.4310191346810477,-0.7948908644380668,-0.1202005380086009,-0.9885501248326912,1,0,1,0,2,1,2,5,6,0,0,1,1992.0,3,2,0.42571469567748504,5,5,2,0.2054868932262108,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,4,8,4,147000,18,18
1087,60,1,85.0,0.005727923083451471,1,0,3,3,0,4,0,21,2,2,0,5,8,5,1,1,12,13,2,0.0,2,4,2,3,4,2.0,5.0,0,6,-0.28855396047015863,1.1649651164804127,0.056006951763074395,1,0,1,4.0,-0.20855993192469238,1.2003972505999845,-0.1202005380086009,0.8326405992923386,0,0,2,1,3,1,2,9,6,1,3,1,2005.0,2,3,2.6660755628304655,5,5,2,0.524621924059142,0.050406372740849734,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,5,8,4,252000,4,3
1088,160,4,24.0,-0.8009834561405759,1,0,3,3,0,4,0,7,2,2,3,5,7,5,1,1,12,13,3,50.0,2,4,2,3,4,3.0,5.0,0,6,-0.28855396047015863,0.9114951553110452,-0.19928969898534152,1,0,1,4.0,-0.49827424249110863,0.8980114513060432,-0.1202005380086009,0.36830357036181904,0,0,2,0,3,1,2,7,0,0,0,5,2004.0,3,2,-0.4348832157132214,5,5,2,-0.7519181992725829,-0.1005232913314239,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,4,8,4,137500,2,2
1089,120,1,37.0,-0.7214344204843566,1,2,0,3,0,4,0,21,2,2,4,2,8,5,1,1,8,8,2,0.0,2,4,2,3,4,3.0,2.0,508,6,-0.28855396047015863,-0.8130058305019742,0.43211362474065146,1,0,1,4.0,0.21825132917761733,-0.7948908644380668,-0.1202005380086009,-0.5108919516295748,1,0,1,1,1,1,2,4,6,1,3,1,2005.0,1,2,0.3602344198108009,5,5,2,-0.7519181992725829,0.5635672305865802,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,4,8,4,197000,1,1
1091,160,1,24.0,-0.8372514043868623,1,2,3,3,0,4,0,21,2,2,3,5,7,5,1,1,8,8,1,212.0,2,4,2,3,4,3.0,1.0,236,6,-0.28855396047015863,-1.0800545395911294,-1.042680420207787,1,0,1,4.0,-1.393284523348073,0.6437324837179563,-0.1202005380086009,-0.5013768485777199,1,0,2,1,2,1,2,4,6,0,0,5,1999.0,3,2,-0.0513558856369283,5,5,2,-0.7519181992725829,0.02022043992639501,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,3,8,4,160000,9,8
1092,50,3,60.0,-0.2120801417989424,1,0,3,0,0,4,0,18,2,2,0,0,6,5,1,1,8,8,2,0.0,3,4,2,4,4,3.0,4.0,187,6,-0.28855396047015863,0.43171272881188494,0.2816709555496206,1,1,1,4.0,0.5881544221329524,-0.09848720545808112,-0.1202005380086009,0.3397582612062543,0,0,2,0,4,1,3,7,6,1,3,5,1925.0,3,2,0.48184064642035723,5,5,2,1.9766863143489792,-0.7042419476205184,1.735068187909277,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,6,8,4,136500,83,58
1093,20,3,71.0,-0.12892434885856202,1,0,3,3,0,0,0,12,1,2,0,2,5,8,3,1,8,8,1,166.0,3,4,1,4,4,2.0,2.0,333,6,-0.28855396047015863,-0.8243214537684638,-0.44090974344366374,1,2,1,4.0,0.09667478813635337,-0.7948908644380668,-0.1202005380086009,-0.6003339203170108,1,0,1,1,1,1,2,6,6,0,0,5,1977.0,3,2,1.9224067154874096,5,5,2,-0.7519181992725829,0.26170790244203285,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,3,0,-0.08765777630136591,10,8,4,146000,41,8
1094,20,3,74.0,-0.4657554041182715,1,0,3,3,0,4,0,12,2,2,0,2,5,7,1,1,8,8,2,0.0,3,4,1,4,4,3.0,1.0,82,5,1.199179004256359,-0.269855913710472,-0.2767904679625392,1,0,1,4.0,-0.5862232296273422,-0.7948908644380668,-0.1202005380086009,-1.10273136145495,1,0,1,0,2,1,3,4,6,0,0,1,1956.0,1,1,-0.7716389201704544,5,5,2,-0.7519181992725829,-0.7042419476205184,0.9497169338729519,-0.11629943710230206,2.5994576750584586,-0.06866821893757184,0,0,0,-0.08765777630136591,5,8,4,129000,54,10
1095,20,3,78.0,-0.12020801875517279,1,0,0,3,0,4,0,5,2,2,0,2,6,5,1,1,12,13,2,0.0,2,4,2,3,4,3.0,2.0,4,6,-0.28855396047015863,1.6356950443663814,0.5848357283133645,1,2,1,4.0,0.3915625685343128,-0.7948908644380668,-0.1202005380086009,-0.3833895707347189,0,0,2,0,3,1,2,6,6,1,3,1,2006.0,2,2,-0.1542534619988606,5,5,2,-0.7519181992725829,-0.3721966866615165,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,3,8,4,176432,1,1
1098,50,4,50.0,-0.45253062740968086,1,0,3,3,0,4,0,3,2,2,0,0,4,6,1,1,8,8,2,0.0,3,4,0,4,4,3.0,1.0,339,6,-0.28855396047015863,-1.2837357583879427,-0.8785611447266625,1,4,1,4.0,-1.049248779550454,0.5039935916199987,-0.1202005380086009,-0.3643593646310091,0,0,1,0,3,1,3,6,6,0,0,5,1936.0,3,1,-1.0896859743800633,5,5,2,-0.7519181992725829,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,7,8,4,128000,73,59
1099,20,3,82.0,0.1365730623366283,1,0,0,3,0,4,0,14,6,2,0,2,7,5,1,1,9,10,1,206.0,3,4,1,3,4,3.0,0.0,359,6,-0.28855396047015863,-0.0005440799680188722,0.4868200499010263,1,4,1,4.0,1.1339554893607546,-0.7948908644380668,-0.1202005380086009,0.16277734444175299,0,0,2,0,3,1,3,7,6,1,5,1,1978.0,2,2,0.02347871535356792,5,5,2,-0.7519181992725829,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,4,0,0,157000,31,31
1100,30,3,60.0,-0.2120801417989424,1,0,3,0,0,4,0,18,2,2,0,2,2,5,1,1,13,14,2,0.0,3,4,1,4,1,3.0,4.0,102,6,-0.28855396047015863,-1.2837357583879427,-1.7493050785292954,1,4,0,1.0,-1.8744172176815859,-0.7948908644380668,-0.1202005380086009,-2.0504356254196994,0,0,1,0,1,1,1,3,6,0,0,5,1930.0,3,1,-1.0616229990086272,5,5,0,-0.7519181992725829,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,1,8,4,60000,89,59
1101,20,3,61.0,-0.0760252420241996,1,0,0,3,0,4,0,12,2,2,0,2,5,5,1,1,6,8,2,0.0,3,4,1,4,4,3.0,1.0,178,4,1.4905267098486352,-0.7156914704101633,-0.24487838661898723,1,4,1,4.0,-0.5500089408065402,-0.7948908644380668,-0.1202005380086009,-1.0760890729097563,0,0,1,0,3,1,3,5,6,0,0,5,1981.0,3,1,-0.9025994719038228,5,5,2,-0.7519181992725829,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,7,8,4,119500,36,36
1102,20,3,70.0,-0.3523429250718732,1,0,3,3,0,4,0,12,2,2,0,2,5,7,1,1,13,14,1,45.0,3,4,1,4,4,3.0,4.0,286,6,-0.28855396047015863,-0.3286971546962181,-0.10811232371805013,1,0,1,4.0,-0.07404971630457051,-0.7948908644380668,-0.1202005380086009,-0.7259332806014958,0,0,1,0,2,1,3,6,6,0,0,1,1960.0,2,1,-1.0242056985133792,5,5,2,-0.7519181992725829,-0.46275448510488065,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,4,0,-0.08765777630136591,4,8,3,135000,47,5
1103,20,3,79.0,-0.1609844136066605,1,0,3,3,0,0,0,12,2,2,0,2,6,6,3,1,3,3,2,0.0,3,4,1,4,4,2.0,0.0,328,6,-0.28855396047015863,-1.2837357583879427,-0.9173115292152613,1,0,1,4.0,0.08115437864172392,-0.7948908644380668,-0.1202005380086009,-0.6117520439792368,0,1,1,0,3,1,3,6,6,1,2,3,1954.0,1,2,0.30878563162983474,5,5,2,-0.7519181992725829,-0.7042419476205184,2.7822031932910445,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,7,8,4,159500,47,47
1104,160,4,24.0,-0.8516784335235066,1,0,3,3,0,4,0,2,2,2,4,5,5,5,1,1,6,6,1,304.0,3,4,1,4,4,3.0,5.0,0,6,-0.28855396047015863,0.14203277318975044,-0.9742973887573184,1,4,1,4.0,-1.3777641138534438,0.7445277501492701,-0.1202005380086009,-0.4062258180591707,0,0,2,1,3,1,3,6,6,0,0,5,1970.0,3,2,-0.1542534619988606,5,5,2,-0.7519181992725829,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,4,8,4,106000,37,37
1105,60,3,98.0,0.174243638415644,1,0,0,3,0,0,0,15,2,2,0,5,8,5,1,1,6,6,1,362.0,2,4,2,1,4,0.0,2.0,506,6,-0.28855396047015863,-0.3083290328165368,0.924471451184025,1,0,1,4.0,0.8726952628678255,1.7753884295604332,-0.1202005380086009,2.1057613876305257,1,0,2,1,3,1,2,9,6,2,5,1,1994.0,2,2,1.117934754839575,5,5,2,0.7320596941005473,-0.22126702258924283,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,4,8,4,325000,16,15
1106,20,3,114.0,-0.016012808323852795,1,0,0,3,0,0,0,20,1,2,0,2,7,5,3,1,6,6,2,0.0,2,4,2,3,4,2.0,2.0,377,6,-0.28855396047015863,-0.8944783180206994,-0.3360557618862786,1,2,1,4.0,0.7226646377530742,-0.7948908644380668,-0.1202005380086009,-0.13980293260723317,1,0,2,0,3,1,2,6,6,1,5,1,1990.0,1,2,1.1506748927729173,5,5,2,-0.7519181992725829,2.9784418557429584,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,5,8,4,179900,17,16
1107,60,3,168.0,1.2764085518338661,1,0,2,1,0,1,0,8,2,2,0,5,7,5,1,1,12,13,2,0.0,2,4,2,1,2,3.0,5.0,0,6,-0.28855396047015863,0.6806564406746567,-0.43179200591693456,1,0,1,4.0,-0.7129732405001493,1.8028780476780641,-0.1202005380086009,0.9620460007975655,0,0,2,1,3,1,2,9,6,1,3,3,2006.0,2,2,-0.23844238811316887,5,5,2,-0.7519181992725829,0.805054693102218,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,9,6,5,274725,0,0
1109,20,3,107.0,0.08467583252564392,1,0,0,3,0,4,0,16,2,2,0,2,8,5,1,1,8,8,3,42.0,2,4,2,1,4,2.0,2.0,508,6,-0.28855396047015863,0.5199745902905041,1.7747004755515174,1,0,1,4.0,1.7418381945670744,-0.7948908644380668,-0.1202005380086009,0.6099871878789337,1,0,2,0,3,1,2,7,6,1,3,1,2004.0,1,3,1.8195091391254772,5,5,2,0.24537877208032718,2.0879568377165443,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,3,8,4,280000,5,4
1111,60,3,80.0,-0.0036897209363024506,1,0,3,3,0,4,0,14,2,2,0,5,7,6,3,1,9,10,1,660.0,3,4,1,4,4,3.0,0.0,173,6,-0.28855396047015863,-0.3784858970687725,-0.5799552407262831,1,4,1,4.0,-0.16717217327234718,1.1889432430509714,-0.1202005380086009,0.8535738260064195,0,0,2,1,4,1,3,8,6,1,3,1,1976.0,2,2,0.04686452816309799,5,5,2,-0.7519181992725829,0.33717273447816964,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,9,8,4,205000,32,32
1112,20,3,73.0,-0.3423241548380924,1,0,0,3,0,0,0,12,2,2,0,2,5,7,1,1,14,15,2,0.0,3,4,1,4,4,3.0,2.0,362,6,-0.28855396047015863,-1.0393182958317668,-0.5503225937644134,1,4,1,0.0,-0.8966314195199311,-0.7948908644380668,-0.1202005380086009,-1.3310938346994678,1,0,1,0,2,1,3,5,6,0,0,5,1957.0,3,1,-0.7716389201704544,5,5,2,-0.7519181992725829,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,7,8,4,129900,49,49
