,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
36,-5.199337582605575,3,1.756479174337954,0.5341575419972897,1,3,3,0,0,0,5,2,2,0,2,-0.832006270016473,-0.4142668635342554,0.3018547881702473,-0.026348991391809167,1,1,11,13,-5.199337582605575,3,3,2,2,3,3,5,-5.199337582605575,5,-5.199337582605575,1.0566316045191821,0.22044013077149988,0,0,1,4,0.0,-5.199337582605575,-5.199337582605575,-0.8444850779006299,-5.199337582605575,-5.199337582605575,-0.7630300992592184,0.86072523825827,0.15492952527077714,-5.199337582605575,3,-0.26268576068373695,5,-5.199337582605575,1,0.2587919156837877,2,0.15619936674212687,0.9377977680303106,4,4,2,1.9650771702132293,0.6119957936995944,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.09549215155698779,0.7380888474045281,8,4,-0.34016306172557254
37,-5.199337582605575,3,0.21235276704949826,-0.3451649344558685,1,3,3,0,4,0,12,2,2,0,2,-0.832006270016473,0.5745945104459379,-0.6440862293312938,-0.19058741753346198,3,1,12,14,1.9595359838375317,3,3,1,3,3,3,4,1.4877705675422985,5,-5.199337582605575,-1.422539953500946,0.6022494680024232,0,2,1,4,0.4490788244170811,-5.199337582605575,-5.199337582605575,-0.38676751626385597,-5.199337582605575,1.918441485013229,-0.7630300992592184,-5.199337582605575,0.15492952527077714,-5.199337582605575,3,-1.0103819916421055,5,0.5149233167586909,1,-0.924251562356628,0,0.15619936674212687,0.06813283972060646,4,4,2,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1.1619759226681268,0.7380888474045281,8,4,-0.21235276704949826
38,-5.199337582605575,3,-0.09675252955038441,-0.5832746736200788,1,3,3,0,4,0,12,2,2,0,2,-0.832006270016473,1.1281436452787637,-0.6863498948283557,1.3716572255726536,1,1,11,13,-5.199337582605575,3,2,1,3,3,3,2,0.7021338868680757,5,-5.199337582605575,-0.45703255293911804,0.10686810468305731,0,4,1,4,-0.12452336608306731,-5.199337582605575,-5.199337582605575,-0.9534930016811655,0.800496097974559,-5.199337582605575,-0.7630300992592184,-5.199337582605575,0.15492952527077714,-5.199337582605575,2,-1.0103819916421055,5,-5.199337582605575,5,-0.9714357539091456,2,-5.199337582605575,-1.4461035929181751,4,4,2,-5.199337582605575,0.4403831045648587,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,5.19933758270342,8,0,-1.352622764219689
40,-5.199337582605575,3,0.761352674464305,-0.3138511317458409,1,3,3,0,4,0,12,2,2,0,2,-0.10053459398770496,-0.4142668635342554,-0.26918439554517987,-0.7364424784433312,1,1,12,14,0.43072729929545744,3,3,1,3,3,3,4,0.49780907548583325,5,-5.199337582605575,-0.16011746633101048,0.18931001061841743,0,0,1,4,0.5092020438642008,-5.199337582605575,-5.199337582605575,-0.3216105535126583,-5.199337582605575,-5.199337582605575,0.5496162910697036,-5.199337582605575,0.15492952527077714,-5.199337582605575,3,-0.26268576068373695,5,0.5149233167586909,1,-0.48648036042064524,1,0.15619936674212687,-0.32161055351265844,4,4,2,-5.199337582605575,1.3589129518125596,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,5.19933758270342,-5.199337582605575,8,0,-0.07157147317761971
41,-5.199337582605575,3,1.7986625770167266,1.726949042009952,1,3,3,0,4,0,23,2,2,0,2,-0.832006270016473,0.5745945104459379,-0.4528584793924642,-0.9184977079651132,1,1,11,13,-5.199337582605575,3,2,1,3,3,1,1,1.0926226202087104,5,-5.199337582605575,-0.33947239049733974,0.6895289039903829,0,2,1,4,0.5220987143284743,-5.199337582605575,-5.199337582605575,-0.3123760433228349,-5.199337582605575,1.918441485013229,-0.7630300992592184,0.86072523825827,-1.018778135032987,-5.199337582605575,3,-1.0103819916421055,5,1.7679032638815986,1,-0.7055299818373915,1,-5.199337582605575,-0.86072523825827,4,4,1,-5.199337582605575,1.0379371869749336,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.332198018703997,-0.4197409936702004,8,4,0.04643572477052727
44,-5.199337582605575,3,0.02132928514383558,-0.5669919936882611,1,3,3,0,4,0,12,2,2,0,2,-0.832006270016473,0.5745945104459379,-0.4528584793924642,-0.9184977079651132,1,1,2,14,-5.199337582605575,3,3,1,3,3,3,0,-0.31792723853136984,1,1.8125042841174939,-0.11376560500298434,0.3376988798978053,0,0,1,0,0.148058191017489,-5.199337582605575,-5.199337582605575,-0.6955131704806046,0.800496097974559,-5.199337582605575,-0.7630300992592184,-5.199337582605575,0.15492952527077714,-5.199337582605575,3,-0.26268576068373695,5,-5.199337582605575,1,-0.7055299818373915,1,-5.199337582605575,-0.9223302184168565,4,4,2,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.4935533950895455,-5.199337582605575,8,4,-0.4252277308747451
45,1.2753024746021526,3,-0.3628502975135263,-0.6666933712627907,1,3,3,0,4,0,16,2,2,4,2,1.8312243273394455,-0.4142668635342554,0.9694267073728421,0.7580042333190846,3,1,7,8,1.4650510919093467,0,3,2,0,3,3,2,0.14097728394034753,5,-5.199337582605575,1.3144777516806463,1.5818362256439724,0,0,1,4,1.4777415975448354,-5.199337582605575,-5.199337582605575,0.6244197657650616,0.800496097974559,-5.199337582605575,0.5496162910697036,-5.199337582605575,-1.018778135032987,-5.199337582605575,0,-0.26268576068373695,5,0.5149233167586909,1,0.9534930016811651,1,0.15619936674212687,0.5554621702769806,4,4,2,0.9070802442763028,0.839121020439341,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.5627214872223367,5.19933758270342,8,4,1.4531720658802905
46,-0.046435724770526994,3,-1.1971932730470463,1.0317873950553358,1,0,3,0,1,0,11,2,2,0,0,0.5293010943086742,-0.4142668635342554,0.6642872083307605,0.4752137400618246,1,1,11,13,-5.199337582605575,2,3,2,0,3,3,2,1.7751322698590632,5,-5.199337582605575,-1.4265647250848672,0.8504899903098639,0,0,1,4,0.8827388667011026,0.4536195572642325,-5.199337582605575,1.2674240292128518,0.800496097974559,-5.199337582605575,-0.7630300992592184,0.86072523825827,-2.1440106677777533,-5.199337582605575,2,-0.26268576068373695,5,0.5149233167586909,1,0.6425432443553147,1,0.15619936674212687,0.9110824520299282,4,4,2,0.6348511102096444,0.270431895976783,-5.199337582605575,-5.199337582605575,1.8803524454038238,-5.199337582605575,-5.199337582605575,0.6975071194373863,0.7380888474045281,8,0,0.8505626416060392
47,-5.199337582605575,1,0.761352674464305,0.583738335586484,1,3,3,0,4,0,21,2,2,0,2,1.1920714430213706,-0.4142668635342554,1.2366522415199066,1.0208884174832789,1,1,11,13,-5.199337582605575,2,3,2,2,3,0,2,-0.43210422284237443,5,-5.199337582605575,1.926403152963981,1.3340661379646257,0,0,1,4,1.1819205245512339,-5.199337582605575,-5.199337582605575,0.3816746537655627,-5.199337582605575,-5.199337582605575,0.5496162910697036,-5.199337582605575,0.15492952527077714,-5.199337582605575,2,0.3857258721466417,5,-5.199337582605575,1,1.2075322646773317,1,1.4079051458418625,1.414697672320771,4,4,2,-5.199337582605575,1.4319708910352653,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.332198018703997,-0.4197409936702004,8,4,0.9292588531018098
49,-5.199337582605575,3,-0.1498526357052489,-0.6482386106768587,1,3,3,0,4,0,19,2,2,0,2,-0.832006270016473,1.1281436452787637,-0.23550884598922833,-0.6991080877832274,1,1,5,6,-5.199337582605575,3,3,1,3,3,3,1,0.7546642694731029,5,-5.199337582605575,-0.8827388667011026,-0.16006854204506277,0,0,1,4,-0.4334819661117885,-5.199337582605575,-5.199337582605575,-1.2391639581438392,0.800496097974559,-5.199337582605575,-0.7630300992592184,-5.199337582605575,0.15492952527077714,-5.199337582605575,3,-0.26268576068373695,5,-5.199337582605575,1,-0.451468876645359,2,-5.199337582605575,-0.5938522777578394,4,4,2,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.4197409936702004,8,4,-0.849873544614994
51,-0.046435724770526994,4,-0.8957798188835894,-1.0315087602176447,1,3,3,0,4,0,3,2,2,0,0,-0.10053459398770496,0.5745945104459379,-1.059682011223806,-5.199337582605575,1,1,12,14,-5.199337582605575,3,3,2,3,3,3,5,-5.199337582605575,5,-5.199337582605575,0.6302538248871072,-0.670557440622858,0,4,1,4,-1.0062105166453408,-5.199337582605575,2.4085503704175797,-0.6577539282194992,-5.199337582605575,-5.199337582605575,-0.7630300992592184,-5.199337582605575,0.15492952527077714,-5.199337582605575,3,-0.26268576068373695,5,0.5149233167586909,5,0.03136936165920781,2,0.15619936674212687,0.24842731208518273,4,4,2,0.28091084964604396,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1.9595359838375317,0.9242515623566275,-5.199337582605575,8,4,-1.2049354338870706
52,1.0707445970692107,4,1.710967638015768,-0.380322861011313,0,1,0,0,0,1,9,8,2,2,2,-0.832006270016473,-0.4142668635342554,-0.3348506671056101,-0.7987689042511946,1,1,12,14,-5.199337582605575,1,3,1,2,3,1,3,-0.3655314769729695,2,2.225823202442786,-5.199337582605575,-0.670557440622858,0,4,0,4,-1.0062105166453408,-5.199337582605575,-5.199337582605575,-1.887753435404271,0.800496097974559,-5.199337582605575,-0.7630300992592184,-5.199337582605575,-1.018778135032987,-5.199337582605575,3,-1.0103819916421055,5,-5.199337582605575,4,-0.5627963389464197,2,0.15619936674212687,0.1650954314192633,4,4,2,0.2695350774458471,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.4935533950895455,5.19933758270342,8,4,-1.2953625370248543
53,-5.199337582605575,3,-0.09675252955038441,2.68470330675956,1,0,2,0,4,0,24,2,2,0,2,1.8312243273394455,-0.4142668635342554,0.14097728394034753,-0.24196303143312786,1,6,13,15,-5.199337582605575,2,3,1,0,3,1,2,2.5357796334533704,5,-5.199337582605575,-1.607108391889456,1.6986559191896304,0,2,1,4,1.6424540650801607,-5.199337582605575,-5.199337582605575,0.7923110623694972,5.19933758270342,-5.199337582605575,-5.199337582605575,0.86072523825827,-5.199337582605575,-5.199337582605575,2,-1.0103819916421055,5,0.5149233167586909,1,-0.010036718154949801,0,1.4079051458418625,1.9239498351432394,4,4,2,5.19933758270342,0.7168389528871789,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1.529558186142137,-5.199337582605575,8,4,1.8803524454038238
54,0.9070802442763028,3,-0.5264168675711283,-0.859398555237907,1,3,0,0,4,1,12,2,2,0,7,-0.832006270016473,-0.4142668635342554,-0.6044484299541528,-1.044408794872596,1,1,7,8,-5.199337582605575,3,3,1,3,3,3,0,-0.0037637150038949798,5,-5.199337582605575,-5.199337582605575,-2.5117912497307784,0,4,1,4,0.5820090863157499,-5.199337582605575,-5.199337582605575,-0.24234785174180293,-5.199337582605575,-5.199337582605575,-0.7630300992592184,-5.199337582605575,0.15492952527077714,-5.199337582605575,3,-0.26268576068373695,2,0.5149233167586909,5,-0.6014391227954631,2,0.15619936674212687,0.47943158017267345,4,4,2,-5.199337582605575,0.40744159301214816,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.5627214872223367,-0.4197409936702004,8,4,-0.7364424784433313
55,-5.199337582605575,3,1.4079051458418637,0.279607203222166,1,0,3,0,4,0,12,2,2,0,2,-0.10053459398770496,-0.4142668635342554,-0.304481925592967,-0.7697613987560095,1,1,5,10,1.0400895498007983,3,3,1,3,3,3,1,0.18547963396527664,5,-5.199337582605575,0.8344718810878169,0.8391278932980851,0,2,1,4,0.6987332499819895,-5.199337582605575,-5.199337582605575,-0.11312852587882416,-5.199337582605575,-5.199337582605575,0.5496162910697036,-5.199337582605575,0.15492952527077714,-5.199337582605575,3,0.3857258721466417,5,0.5149233167586909,1,-0.526416867571128,1,0.15619936674212687,0.5554621702769806,4,4,2,-5.199337582605575,-5.199337582605575,-5.199337582605575,3.113009146402962,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.332198018703997,0.13337869485727427,8,4,0.24454751539312974
56,1.679302556120626,1,-1.9858764248174547,-1.7986625770167266,1,3,3,0,4,0,21,2,2,3,5,1.1920714430213706,-0.4142668635342554,0.4935533950895456,0.278301687565795,1,1,7,8,1.6205922981199687,2,3,2,2,3,3,2,0.5177902745223675,5,-5.199337582605575,-0.47802468927861064,-0.12325913203986175,0,0,1,4,-0.3321980187039972,0.7397372194138896,-5.199337582605575,0.6056364996253886,0.800496097974559,-5.199337582605575,0.5496162910697036,0.86072523825827,0.15492952527077714,-5.199337582605575,2,0.3857258721466417,5,-5.199337582605575,1,0.45424895715848385,0,0.15619936674212687,-0.06654121327814211,4,4,2,0.2966067370967752,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.6975071194373863,0.7380888474045281,8,0,0.07408727446138559
57,0.35215139697893266,3,0.9999859292761342,0.7380888474045281,1,0,3,0,0,0,5,2,2,0,5,0.5293010943086742,-0.4142668635342554,0.785036049876892,0.5894557978497783,1,1,11,13,-5.199337582605575,2,3,2,2,3,3,5,-5.199337582605575,5,-5.199337582605575,0.6984370158212584,-0.5267702330992745,0,0,1,4,-0.832006270016473,0.9977645621899873,-5.199337582605575,0.5598590598576754,-5.199337582605575,-5.199337582605575,0.5496162910697036,0.86072523825827,0.15492952527077714,-5.199337582605575,2,0.3857258721466417,5,-5.199337582605575,1,0.7680753131709815,1,0.15619936674212687,0.4568783822530331,4,4,2,-5.199337582605575,0.6943105320478632,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.6975071194373863,-5.199337582605575,8,4,0.4445338563564665
58,0.35215139697893266,3,-0.1498526357052489,1.2088230042024297,1,1,1,0,1,0,22,2,2,0,5,5.19933758270342,-0.4142668635342554,1.2366522415199066,1.0208884174832789,3,1,11,13,2.561133492508131,0,3,2,0,3,1,5,-5.199337582605575,5,-5.199337582605575,1.4936415011939805,0.8109405670696662,0,0,1,4,0.7008512906014644,2.4250914850079286,-5.199337582605575,2.210396105598792,-5.199337582605575,-5.199337582605575,5.19933758270342,0.86072523825827,0.15492952527077714,-5.199337582605575,2,1.7800054115256905,5,0.5149233167586909,3,1.2075322646773317,0,1.4079051458418625,0.8150521733503275,4,4,2,0.8302341575863221,-5.199337582605575,1.0924454247961903,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1.1619759226681268,-5.199337582605575,6,5,2.233496077903662
59,-5.199337582605575,3,-0.5264168675711283,-0.8091681743595582,1,3,0,0,4,0,5,2,2,0,2,-0.832006270016473,1.1281436452787637,-0.06276962995222422,-0.5092020438642008,1,1,5,6,-5.199337582605575,3,3,1,3,3,0,0,0.46708487039879243,5,-5.199337582605575,-1.0663039018153317,-0.8091681743595582,0,0,1,4,-1.1694006645176926,-5.199337582605575,-5.199337582605575,-2.072132937996054,-5.199337582605575,-5.199337582605575,-0.7630300992592184,-5.199337582605575,-1.018778135032987,-5.199337582605575,3,-1.8312243273394466,5,-5.199337582605575,5,-0.2471336338581233,2,-5.199337582605575,-0.7055299818373915,4,4,2,0.9070802442763028,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.13337869485727427,8,4,-0.9223302184168565
60,-5.199337582605575,3,-0.3163303832842014,1.0707445970692107,1,3,3,0,4,0,20,5,2,0,2,-0.10053459398770496,-0.4142668635342554,0.785036049876892,0.5894557978497783,1,1,11,13,-5.199337582605575,3,3,2,2,3,3,0,1.0683942087352125,5,-5.199337582605575,-0.8081049085939999,0.3548222977134122,0,0,1,4,0.16255239595262488,-5.199337582605575,-5.199337582605575,-0.6831778069051377,0.800496097974559,-5.199337582605575,-0.7630300992592184,0.86072523825827,0.15492952527077714,-5.199337582605575,2,-1.0103819916421055,5,-5.199337582605575,5,1.2075322646773317,2,0.15619936674212687,0.5554621702769806,4,4,2,-5.199337582605575,0.40744159301214816,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.4935533950895455,-5.199337582605575,6,5,-0.10936510116177123
61,0.8231716109385887,4,-0.5264168675711283,-0.8091681743595582,1,3,3,0,4,0,9,2,2,0,4,-0.832006270016473,1.1281436452787637,-1.4678604169994043,0.033879835403491765,1,1,7,8,-5.199337582605575,3,3,0,3,0,3,5,-5.199337582605575,5,-5.199337582605575,0.010070861075611327,-1.951191102670505,0,4,0,4,-2.0728450955451305,0.28874990115703086,-5.199337582605575,-0.8266977298382984,-5.199337582605575,-5.199337582605575,-0.7630300992592184,-5.199337582605575,0.15492952527077714,-5.199337582605575,1,-0.26268576068373695,5,-5.199337582605575,5,-1.449682252191165,2,-5.199337582605575,-1.0315087602176447,4,4,0,-5.199337582605575,-5.199337582605575,1.4605311820132307,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.2153720472997755,-0.4197409936702004,8,4,-1.5439586379439587
62,1.2753024746021526,3,-1.2724783736910668,-0.9812816268856481,1,0,3,0,4,0,16,2,2,4,2,1.1920714430213706,-0.4142668635342554,1.2366522415199066,1.0208884174832789,1,1,11,13,0.6991080877832274,2,3,2,2,1,2,2,-0.43210422284237443,5,-5.199337582605575,1.3781137589543457,0.7380888474045281,0,0,1,4,0.6104835432900303,-5.199337582605575,-5.199337582605575,-0.2008180598924123,-5.199337582605575,-5.199337582605575,0.5496162910697036,-5.199337582605575,-1.018778135032987,-5.199337582605575,2,-0.26268576068373695,5,0.5149233167586909,1,1.2075322646773317,1,0.15619936674212687,-0.006272884668573728,4,4,2,0.3242539956857452,0.3870776830245226,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1.1619759226681268,-0.4197409936702004,8,4,0.49780907548583325
63,0.7233425303259227,4,-1.059682011223806,0.3325057984088134,1,0,0,0,4,0,17,6,1,0,5,0.5293010943086742,0.5745945104459379,-1.3748783279796153,-5.199337582605575,1,1,10,12,-5.199337582605575,3,3,0,3,3,3,5,-5.199337582605575,5,-5.199337582605575,0.10453737545556001,-1.7377020459546102,0,2,1,4,-0.619065396896766,0.8625437144150384,-5.199337582605575,0.5134914249316125,-5.199337582605575,-5.199337582605575,0.5496162910697036,-5.199337582605575,0.15492952527077714,-5.199337582605575,3,1.4045331071795468,5,-5.199337582605575,5,0.12958231367213702,2,0.15619936674212687,-0.06654121327814211,4,4,2,0.028859085604391908,-0.17169419394235277,1.1444023628804552,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.86072523825827,5.19933758270342,8,4,-0.4556403137378794
65,0.35215139697893266,3,0.3628502975135263,0.05146002009662907,1,3,3,0,4,0,16,2,2,0,5,1.1920714430213706,-0.4142668635342554,0.785036049876892,0.7580042333190846,1,1,11,13,1.293635367955619,2,3,2,0,3,0,5,-5.199337582605575,5,-5.199337582605575,1.122464150802948,0.31351637669104004,0,0,1,4,0.11838330627310996,2.094266985908366,-5.199337582605575,1.623740236684324,-5.199337582605575,-5.199337582605575,0.5496162910697036,0.86072523825827,1.368450292253209,-5.199337582605575,2,1.4045331071795468,5,0.5149233167586909,3,0.7680753131709815,1,1.4079051458418625,1.5865496531756087,4,4,2,0.8302341575863221,1.4724603193434094,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1.1619759226681268,-0.4197409936702004,8,4,1.4191647338226818
67,-5.199337582605575,3,0.13971029888186212,0.46774054033076384,1,0,3,0,4,0,5,2,2,0,2,0.5293010943086742,-0.4142668635342554,0.6642872083307605,0.4752137400618246,1,1,11,13,0.6466773192187046,2,3,2,2,3,0,2,1.181262936191514,5,-5.199337582605575,-0.17655256044863027,0.8734541064750087,0,0,1,4,0.7782249060548562,-5.199337582605575,-5.199337582605575,-0.0012545690351248712,0.800496097974559,-5.199337582605575,0.5496162910697036,-5.199337582605575,0.15492952527077714,-5.199337582605575,2,0.3857258721466417,5,-5.199337582605575,1,0.6425432443553147,1,0.15619936674212687,0.4215191516920974,4,4,2,0.48506868059807196,0.02132928514383558,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.09549215155698779,-0.4197409936702004,8,4,0.715217795675016
68,-0.26138737267788775,4,-1.2232872497167733,-1.3560541426169033,1,3,3,0,0,0,17,0,2,0,2,-1.7619480328408437,0.5745945104459379,-0.8661892521534974,-5.199337582605575,1,1,7,8,-5.199337582605575,3,2,1,3,3,3,5,-5.199337582605575,5,-5.199337582605575,0.4766187439234876,-0.9554714443899567,0,4,1,4,-1.352622764219689,-5.199337582605575,-5.199337582605575,-2.2934195865478157,-5.199337582605575,-5.199337582605575,-0.7630300992592184,-5.199337582605575,-1.018778135032987,-5.199337582605575,3,-1.8312243273394466,5,-5.199337582605575,1,-1.207532264677332,2,-5.199337582605575,-1.817967704173568,4,4,2,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.09549215155698779,5.19933758270342,8,4,-2.085355566031829
69,-0.046435724770526994,3,0.6895289039903829,1.5446212294749972,1,3,3,0,0,0,4,2,2,0,0,0.5293010943086742,-1.8658520907135028,-0.6863498948283557,-1.1187114396503328,1,1,2,0,-5.199337582605575,2,3,1,3,3,3,1,0.40880511937045716,5,-5.199337582605575,0.3645303277773417,0.6150245032050714,1,4,1,4,0.46452872473587176,1.2994854489408265,-5.199337582605575,1.3843252886313457,-5.199337582605575,-5.199337582605575,0.5496162910697036,-5.199337582605575,0.15492952527077714,-5.199337582605575,3,0.3857258721466417,5,0.5149233167586909,1,-0.9714357539091456,0,0.15619936674212687,0.9040568951269399,4,4,2,-5.199337582605575,-0.0879329975415462,1.3402004659340858,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.332198018703997,-5.199337582605575,8,4,0.7055299818373915
